line_text,speaker_id
Well I just hate being treated like some bum with no class. I'm a lady. I'm a mother. I'm a former boxer!,16
"Hey guys, getting psyched for the party? Ryan? Can I count on you to wear an understated satirical outfit?",5
Can't wait. A folk colonialist gathering when unemployment's at 9%. I wouldn't miss it for the world.,10
Awesome.,5
Erin....the receptionist!,2
"Oh, oh, oh, Kevin. I am reminded of a lame but useful saying I learned as a kid. What is the difference between Hors d'oeuvres and the animals on Noah's ark?",5
What?,6
With Hors d'oeuvres we only take one at a time.,5
"Oh, OK. What's the difference between a vacuum cleaner and a blonde?",6
Chapter seven: The host should always present something spectacular to draw the eye of his guests.,3
"When all this is over, I'd like to actually go to one of Trickington's parties, they sound like a blast.",2
Ladies and Gentlemen! I present to you...the Alamo! [reveals lump of ice],2
Little Cici asleep?,7
"Yeah, she just went down.",4
Such a precious little angel.,7
Aww.,4
Cecilia....and Phillip.,7
"Yes, after my grandfather.",4
Phillip is wasted on you. Jim is never gonna take the time to call him Phillip! He doesn't even take the time to get a haircut. And Phil! Ugh! It's just something you do to a hole!,7
"Well I'm having my baby first, so that's that.",4
"You know what? It could go either way. My doctor said my hips are so dainty that I'll most definitely have a C-section, so I could go early.",7
You think your doctor's going to give you a C-section at six months?,4
Yeah! If I request it he will. And that is that.,7
"My parents are used to a certain type of class. The people that I work with are a different type of class. One is not better than the other, it's just that maybe one's a little higher than the other?",5
[looking at Angela's costume] Approved!,5
"[claps] Chef from South Park, it's genius!",5
Just some chef.,16
"I've decided to pre-screen all the Halloween costumes this year. I have three simple rules - don't be offensive, don't be cliche, and don't take the first two rules too seriously.",5
The gorilla from Rise of the Planet of the Apes? Huh? The one who sacrifices his life.,6
"Whoa! Aw, spoiler alert.",5
"It's been out for ages, man.",6
Costume vetoed.,5
"Ah, it's, uh... somebody's already called that.",5
Who?,12
Kevin has a gorilla suit you could borrow.,5
This is ridiculous! Why can't there just be two Kate Middleton's?,13
"Guys, I know, I mean, I wish there could be, too. It's like, I can't choose. They're both amazing. It's just...",5
"Look, I stayed up all night and I watched that gd wedding, and then I came to work and I made everyone else watch it all day. Meredith wasn't even here.",13
Because I was there. [shows Kelly her cell phone video] Your the people's princess! Diana was nothing!,16
I thought you were at your sister's funeral.,5
"What I said was, ???My sister's funeral is this weekend.??? Didn't say I'd be there.",16
"Why is it such a shock that I follow the royal story? Warms my heart, thinking about them two kids, doing it.",16
"Um, can I, maybe, squeeze through?",5
Here you go.,9
There you go. Thank you.,5
"When they talk about all the nice things about dating a coworker, they don't mention one of the best parts. After you're done dating, you still get to work together, every single day.",9
"Jim, put it on.",6
"Put it on, man.",11
I don't know if I can.,3
"Come on, the Three Amigos.",6
Three Kings.,11
Alright.,3
"I know, I know, I know. But Darryl and Kevin needed a third. They bought me this jersey. I said no. Kevin started crying. So, I am Chris Bosh.",3
"[to Kelly] If you get into season 1, you can really...",10
"[Dwight walks in] Oh my god, what the hell is wrong with you?",13
It's called a costume.,2
"What are you, some kind of Jamaican zombie woman?",13
"Ryan, will you please tell her who I am?",2
Whoopi Goldberg.,10
"Has no one here heard of Kerrigan, from Starcraft? Queen of blades? It's all Toby's fault.",2
"Every Halloween I tell him the same thing - You can't bring weapons into the office, and every year he says the same thing - As soon as I get my weapons back I'm gonna kill you. But there I am at Thanksgiving, alive, you know. I'm a lucky turkey.",15
"Everybody looking good, this is, this is the best we can do? I'm not judging, I, I think you guys look great, I just... wanna make sure this is the best we can do?",5
I just got a text from Broccoli Rob - 'Boo!' Scared me. And then I got this text from Robert California - 'Looking forward to Halloween party. Expectations are high.' Scared the s**t out of me.,5
"G'day, Pameroo. Could you shoot this off for me?",5
Yeah.,4
Australian accent...,5
"[faxing, Erin watching over her shoulder] What are you doing?",4
"Oh, I just wanted to see how you do it, if you're doing something I don't.",9
"Oh. [sends fax, Erin nods] Are you...",4
"That Andy, so hot and cold. One day he's like, fax these documents, please. The next he's like, Pam, you fax them, who cares what Erin's feeling, right?",9
"Oh, Erin...",4
"Pam, how would you rate me as a receptionist on a scale of 1 to 3?",9
"Um, 2?",4
"That's like, the second to last thing I wanted to hear.",9
"No, I mean, you're doing great, and Andy put you in charge of the whole party, right?",4
Yeah...,9
Yeah.,4
"Send completed. You are the best in the biz, I can't deny.",9
Bob and I are doing this Scranton Haunted Walking Tour.,12
I always wondered what kind of people went on that thing.,8
"Oh, hey, if you go by the Banshee Pub, tell the Man In Black I say hello.",4
"[sigh] What happened, Pam?",8
"Okay. When I was 22, I worked there and everybody said the place was haunted. I didn't believe it until one day before we opened, I look up into the mirror, you know, behind the bar, and I see this old man dressed all in black, but when I turn around, there's no one there. So, I tell the cook my story...",4
"Wait, they have food there?",12
"...and he said, That's what everyone sees, that's the Man In Black.",4
No! My wife does not believe in ghosts.,3
Hey.,3
Hey!,4
"Oh, this Man In Black thing, what do you think that was about?",3
What do you mean?,4
"Was it, like, trickery in the lights, or maybe you were so primed to see it, then there it was?",3
I saw a ghost.,4
"Mmhmm. No, but what I'm saying is, like, do you ever wonder what it was?",3
"It was a ghost, I told you this on, like, our first date.",4
"Yeah, I had just told you about the day that I met the Blue Angels. I figured you had to top it.",3
"I don't know what to tell you, Jim, but I saw a ghost.",4
"Hey! Uh-oh, looks like we're under a Jack attack!",5
"Yes, Andrew. And you, on this day of fantasy, are a laborer.",16
Yes.,5
"Everyone, this Bert, my son. Bert, this is... a paper company.",16
Hello. Can I use a computer? I need to check a hurricane.,16
"Here, use this one. [walking to Jim's desk]",16
"Oh, look, Pin The Wart On The Wench. How did you know I was bringing my son?",16
"Oh, I didn't. It was for us, but he can play. Bertie-boy, would you like to play this game?",9
That stuff's for babies.,16
"Well, perhaps this party will awaken the baby in all of us.",16
"Wow, who shot our grown-up party with a kiddie raygun? We're still getting it set up, it's gonna be really cool.",5
[laughing] Extraordinary. Did you plan this?,16
"Well, Toby and I did, yeah.",13
"And I overheard, and thought, hey, that'd be fun, don't mind if I do.",16
If you turn out the lights we'll do a little dance.,15
"1, 2, 3!",13
"[singing and dancing] Dem bones, dem bones, dem tired bones, now we're the skeleton crew.",16
[laughing and clapping] Delightful.,16
Thank you. [Gabe mumbles],13
"Now then, how are we today?",16
Fine.,13
Great.,15
"Just fine, Kelly? Everything alright?",16
Mmhmm.,13
You feeling fulfilled in your life?,16
I guess.,13
"You guess? So, there is something you want that you do not have.",16
I try not to think about it.,13
"Because it's too terrifying to imagine. Now we're cooking. What is it, Kelly? What is this great fear of yours?",16
Never marrying.,13
"Yes. Dying alone, that is very scary. And how are you, Toby?",16
So great.,15
"Oh, I put those up.",9
I know. I'm taking them down.,7
I almost wonder if putting nothing on this wall is more Halloween-y.,12
"I don't know about this, guys, Andy put me in charge of the Halloween party, so...",9
"Well, Andy sent us in here, so which is it?",7
Oh.,9
"So, can we speak our minds now, or are we still sparing feelings, because I hate all of this.",7
"Very low pressure in the Sargasso Sea, warm air from South America, cold air from Greenland. All signs point to the perfect storm.",16
"Yeah, perfectly mediocre.",2
"What are you, anyway?",16
"I'm a Jamaican zombie woman, leave me alone, ghoul.",2
"If you had some really big wings with blades on the end, you'd kind of look like Kerrigan from Starcraft.",16
Damnit. I AM Kerrigan from Starcraft! I've been censored.,2
"If you're going to be a Zerg, at least be a Lurker, not some girl.",16
Kerrigan is ruler of the Zerg swarm!,2
"Yeah, she also has boobs.",16
"Yeah, but no nipples.",2
Hey.,9
Hey. What's up?,5
"November's sure creeping up, ain't it? Can't stop that month!",9
Yeah...,5
"Hey, what's the jive with Angela and Phyllis helping with the party, you know?",9
"Um, I just thought you could use some help, you know, because Robert came in and thought the party seemed a little kiddie, and I guess I agreed, and maybe we could mix a little more 13 into the PG.",5
"But that's it? There's nothing about me, or I?",9
"Can we talk about it at the end of the day? I gotta call, gotta make a call.",5
"Oh, yeah, sorry. Yes, we can.",9
[pretending to be on the phone] Yes. [laughs] I don't know. Mmhmm.,5
Gabe?,9
Sweetheart.,16
I???m throwing the Halloween Party and I just want to amp it up a little.  I think it could use some extra pizazz.,9
Ok where does Gabe factor in?,16
Remember that Halloween party you took me to once?  The one where I started crying as soon as I walked in and I didn???t stop crying?,9
Yes.  Lars and Decocco???s,16
"Ok.  Let???s say that I wanted this party to be a tiny, tiny bit like that one.  Just??? more adult??? more???  scary and sexy",9
I will make this sexier than you could ever imagine.,16
No ??? just scary.  If we wanted ideas for scary stuff.,9
"[laughs, eventually Erin joins him laughing] Oh that would be scary!",16
What are you thinking?,9
Ok let me go get it.,16
[answers phone] Pam Halpert.,4
Hey it???s Jim Halpert.  I was wondering if you wanted to see a movie tonight.  Because I???ve read a lot about this really great documentary.,3
Is it called Ghostbusters?,4
[laughs] It???s called Ghostbusters.,3
It didn???t look like that.,4
It didn???t have a buster sign around him?  Why don???t you draw him?  Why don???t we see this whole thing.,3
Ok fine I???ll draw him. [hangs up phone and draws],4
I ain???t fraid of no ghost. [Pam holds up drawing of a hand with the middle finger raised] Whoa!,3
Mmhmm.  Dwight are you eating a stick?,4
It???s a root you idiot.,2
Everyone hates you.,16
That???s really rude.  I don???t tell you hurricanes suck even though it???s true.,2
What do you like?  Tornadoes?,16
Try influenza.,2
Oh yeah?  What???s the vaccine you can take to avoid a hurricane?,16
Open up a newspaper.  Oh look a hurricane???s coming.  I suppose you???re going to tell me the scariest animal is a shark?,2
Try a box jelly fish.,16
You know that???s???,3
What are we talking about?,16
I was talking about my wife and how she believes in ghosts. And then we had a little debate and Meredith said she believes in them too.,3
[to Kevin] You seem unimpressed.  Ghosts don???t scare you?,16
I???m only scared of real things like serial killers and kidnappers.  Not things that don???t exist like ghosts or mummies.,6
Mummies are real.  There are mummies at museums.,8
Yeah [nervously]???prank,6
It???s true.  They???ve been preserved for thousands of years.  They???re all over.,16
[screaming] Why on Earth would a museum put a mummy in it?!?,6
Witch???s brew?,9
I grew this party up real fast.  Get out of here little kid party.  Nobody loves you.  And clean up your room!  Grownups are going to use it later!  Oooh!,9
Party looks fun doesn???t it?  Everybody seems to be in there having a great time.  So maybe now would be a great time for me to pop back on the computer.,3
I???m using it.  I???m about to play Starcraft with him [points to Dwight].,16
[to Dwight] Are you serious?,3
Yeah I???m serious.,2
That???s funny.  Ok.,3
Loser.,2
Yeah.,16
Pam do you think anyone???s going to notice I???ve worn this costume before?  When I wasn???t pregnant.  You know I bet nobody would believe it still fits.,7
Hey guys.  I???m an Oscar [gestures to face] liar [gestures to nametag saying ???Representative Weiner] weiner.,8
Oh my god!,10
This party???s tight.  The fog is cool.,11
Thanks.  It???s on medium.,9
Perfect.,11
It really looks great.  You did a great job.,5
"Oh, so we don???t have to have that talk.",9
We should still have that talk.  Maybe you can come by my office at like 4:45? [Erin nods] Cool.,5
"[in ghostly voice] Oookayyy everybody.  Be prepared to be scared.  Ok. [hits play on DVD player, ???Do yes disturb meditations of horror??? appears on screen, Gabe winks at Erin, on screen food deflates, a mouse crawls across a photograph of a woman, a person brushes very dirty teeth]",9
The cinema of the unsettling is a growing film movement.  The most well known film in the genre is an hour long shot of a squirrel with diarrhea.,16
"[cuts back to a Happy Birthday cake gushing blood when cut into, a doll melts, a woman eats food and puckers her face] Is that my grandmother?",8
What???s the story?,5
There is no story.,8
Yeah it seems like there isn???t a narrative. [on screen a man gets into a car]  Maybe the filmmaker realized that even narrative is comforting.,16
What the hell is going on here?,16
I think we???ve seen enough.  You can turn it off now.  [everyone murmurs agreement] Yeah turn it off now.,5
How did you get in my car?,16
Where is this from?  That is so upsetting!,8
That was awful.  Robert I apologize.,5
I???m sorry.  I got confused.  I heard you wanted to make the party more adult.  But I think I know what to do now [grabs box].  This game is called ???pecker Poker???.  [fighting tears] It???s the game of cards that gets you hard.,9
What we have here is a classic misunderstanding.,5
Why didn???t you simply ask Andy to clarify?  Asking is a very easy thing to do.  You???re obviously very close. [Andy and Erin look awkwardly at each other and Robert].  Oh I see.  This no longer seems like my business [Robert sits].,16
All I know is you wanted to have a talk with me and I got nervous so???,9
You were going to talk at the end of the??? I???m not here.,16
Did you think I was going to fire you?  No I wasn???t.  [to Robert] I???m sorry this must be really uncomfortable for you.,5
I???m never uncomfortable.,16
Ok.  Erin I think you know I???ve been dating someone.,5
Sure.,9
And it???s getting a little more serious.  She???s never come by.,5
And she???s never called here.  Unless it???s your mom.,9
No I didn???t want her to call because I thought it would be weird.  But now it???s weird that she???s not calling.,5
Two dates? Three dates?,9
Thirty-one.,5
Wow.  I???m so happy for you guys.  Um let me know when you get to forty.  I???ll see you guys.,9
I should go.,16
"I just don't get it, Pam. I mean, you're a rational person.",11
[whispering] Thank you.,3
Jim doesn't let me wash his NFL jersey during the playoffs. How is this any less logical?,4
"Careful, whoa. First of all, it's not like I think that's going to help the Eagles win.",3
Really.,4
No. That is just a bunch of people participating in a collective thing that maybe the Eagles will hear about and want to play better. It's not...,3
Exactly.,6
Thank you.,3
"Go, get up there right now.",2
Got it.,16
Dwight?,11
"You wanna attack or let them come to us? Your call, B.",2
Unleash the hellstorm.,16
Dwight.,11
[laughs] Nice.,2
Dwight!,11
Got 'em. Go!,2
Is she Asian?,12
"I don't know. She's from somewhere, I bet. Maybe from the forest.",9
Forest? Did Andy say his girlfriend's from the forest?,12
"I don't know, Phyllis. Maybe she's from the city.",9
Hmm.,12
"Looks terribly real, doesn't it, Creed?",16
No...,16
Are you scared of snakes?,16
"You don't live as long as I have without a healthy fear of snakes, Bobby.",16
"[in the bathroom with Robert[ Yeah, I guess sometimes I have nightmares about being buried alive.",11
"[talking to Robert] Honestly, Jim gives me the creeps.",16
[to camera] What am I up to?,16
"Like, a few years down the road, Cece says, 'Mom, there's a ghost in my closet.' Now, you say one of two things - one, 'You're just having a bad dream,' or two, 'Let's go see what it was.'",3
"I'm not gonna freak her out, Jim.",4
Ok.,3
"I'm not gonna lie to her, either.",4
"Oh, come on!",3
"When I was a boy, there was an empty house just up the hill from my family's. It was rumored a man committed suicide there after being possessed by the devil. One day, a young woman, Lydia, moved into the house with her infant child. That very night, Lydia was awakened by a loud, heinous hissing sound. [hisses] She walked to the nursery, and there, in baby's crib, was a snake wrapped around baby's neck, squeezing tighter and tighter.",16
Oh my goodness.,16
"The crib was full of dirt. Baby struggled to free itself from underneath, reaching and clawing, gasping for air. Embalmed bodies rose from their sarcophagi, lurching toward baby, for they were mummies.",16
Nooo!,6
"Amongst them was a man, tall, slim.",16
Jim. [rolls eyes],16
"Almost instinctively, she turned to her husband. 'Oh, wait,' she thought, 'I don't have a husband.' For Lydia and her husband had had an argument, one they couldn't get past. Each night, they slept one inch farther apart, until one night, Lydia left. It was about this time she lost herself in imaginary worlds. She had quit the book club, the choir, citing something about their high expectations. Her lips slowly grew together from disuse. Everytime she wanted to act and didn't, another part of her face hardened, until it was stone. And that fevered night, she rushed to the nursery, threw open the door, 'Baby, are you okay?' Baby sat up slowly, turned to mother and said, 'I'm fine, b!tch, I'm fine.'",16
[laughs],16
"Fear plays an interesting role in our lives. How dare we let it motivate us. How dare we let it into our decision making, into our livelihoods, into our relationships. It's funny, isn't it, we take a day a year to dress up in costume and celebrate fear.",16
Toby?,16
"Oh, hey, Bert. Wanna see the dance? Dem bones, dem bones, dem dry...",15
You're fired.,16
...bones. What?,15
You heard me. Pack your things.,16
What... you can't... Gabe? Are you...,15
I'm the CEO's son. Pack your things. You're done.,16
"Oh, no.",7
Pink is the red-,3
What are we talking about?,16
"I was talking about my wife, and how she believes in ghosts. And then we had a little debate. Meredith said she believes in them too.",3
Have you seen a ghost?,16
Seen and banged.,16
Hmph.,8
"Ok, I met him in a bar, right? There's something weird about him. He doesn't smell right, the clothes are all tattered and dirty and from another age. Anyways, we end up back and my place and we go at it all night-",16
"Meredith, don't.",8
"No, no. I'm very comfortable with all things sexual. Continue.",16
"I wake up the next morning, all my stuff's gone. Whole house turned over. No trace. You tell me what happened.",16
Have you considered the possibility that you slept with a drifter?,16
He didn't smell like a drifter.,16
What are you anyway?,16
"I'm a Jamaican zombie woman. Leave me alone, ghoul.",2
I'm a zombie from Walking Dead. It's a show.,16
"Uh, I know what it is. Ok? I have like a thousand people over every week to watch it. Ok? We all kinda hate it though.",2
Who's your favorite character?,16
The city of Atlanta.,2
"If ghosts are real, how come everyone knows what they look like? It's not like a bunch of people got together and agreed on a lie.",16
Thank you.,4
"Interesting. Every culture holds this true. Clearly, there's some sort of real phenomenon out there...",8
"Oscar, how are you on that side?",3
This isn't about sides. This is about me seeing a blueish gray old man in the mirror and then he vanishes.,4
"Pam, this is important. Was he me? Am I him?",16
"No, Creed.",4
But that would make more sense. [Pam sighs],3
[Flickering Lights] Hey everybody it's closing time. You don't got to go home but you can't stay here. [Plays radio and the song is Closing Time by Semisonic],5
[Laughs and shrieks],9
Closing time.,5
"Every office needs an end of the day tradition. Something to tell you the day is over.  Otherwise, you go home and the night just feels like more day.  It's weird.",5
Closing time,5
[On phone] ...W R K.,3
One last call for alcohol so finish your whiskey and beer.,5
"Uh no it's W R K, as in kitten.  Oh my boss is singing Closing Time, maybe that's what you are hearing.",3
Come on pam!,5
"[Singing, Pam mumbling lyrics] Closing time, time for you to go home to the places you will be from.",16
Let's see. Andy has been manager for a hundred and five days. Which means I've heard 'Closing Time' a hundred and five times. [nods and shakes head] Still don't know the words. Tah wa Ta way hm hm home and home and home.,4
"I know who I want to take me home. I know who I want to take me home. [Pulls towel through legs] I know who I want to take me home. [Spins Meredith in chair] Take me hooo???hooome! You know what fine! I try to start fun traditions for you guys, but if you don't want to sing??? no traditions!",5
[singing] Closing time every new beginning???,16
"I've never heard that song before. And once I heard it, I did not care for it, but that song means it's time to go home. Now???it's my favorite song.",16
[singing] Every new beginning comes from some other beginnings end.,16
Goodnight.,16
Whose your favorite iron chef?,5
[speaking at the same time as andy] This is atrocious.,16
You go first.,5
"The ticketing software paints a picture of a sloppy, careless, error prone office.",16
Well the monitoring software is a double edged sword. Sometimes???,5
"[runs in and interrupts] Sorry, go ahead.",2
[to dwight] Did you need something from us?,16
Wha???Yes. Your attention. Uh because??? No that is all. [walks out],2
"Last night I dreamed that the number two was the most valued number in the world. The vice president had all the power. Athletes fought for silver medals. Women were considered the best gender. And stadiums of fans shouted 'We're number two!'. As with all my dreams, I'm guessing it was about my fear of immigrants.",2
Last week an accounting mistake resulted in a client getting their order for free.,16
Umpf???that's not good. Chalk that one up to Tweedle Dee and Tweedle Dumb out there.,5
Who are they?,16
"They're both Kevin. Oscar is the Sex and the City gang and Angela, if you can picture???",5
Andrew sometimes I feel like you don't know me at all.,16
I would agree with that.,5
Simply???end the mistakes,16
"End the mistakes, easy-",5
"When I come back next week and this report shows me no mistakes, we can talk about names, all day. Our favorite names, silly made up names, normal names said in a silly voice. Wouldn't that be nice?",16
I would like that.,5
End the mistakes. That is all I ask. [gets up from chair] And you can't have a favorite Iron Chef. It depends entirely on the secret ingredient. Sometimes I feel you don't know food at all.,16
"I'm just saying with the NBA lockout I think roller derby's in a really good place now. So???my pitch is???me, Pam, you and, someone else maybe Justine.",3
Nahh! [shakes head] No. Not Justine. Never Justine.,11
Is that off again?,3
Oh yeah.,11
Ok.,3
"Hey, mandatory warehouse safety meeting. Today.",16
Ahh???We don't really do those. We just sign the thing.,11
Are you really this lazy?,16
I'll be there.,11
Hey.,16
Hey.,16
Monday's suck.,16
Yeaha???yup. [awkward silence then points to door] Just trying to get in.,16
"I may have a little solution to our mistakes problem. This is a project I've been working on for quite some time and today, might be the day to use it.",2
What do you got?,5
"[opens folder] Allow me. You're going to love this. [struggles opening folder] Ugh???should've used a shorter string. Never mind, I know it by heart. It is a system that holds people accountable for everyone else's work.",2
Sounds controversial.,5
Have I not been worthy of your trust? Have I not been a reliable number two?,2
Do not go there! You're the deuce I never want to drop.,5
"Well, I can make this work. I'll set it up right now. Just need your go ahead.",2
Go do the voodoo that you do so well.,5
I will do my voodoo.,2
Mmhmmm.,5
Hey. I need you to get the paperwork rolling on a new workplace relationship.,16
For you?,15
Yes. For Gabe.,16
Who are you seeing? That's gr???,15
Whom I'm seeing is Val from down in the warehouse.,16
Oh.,15
"I'm not technically seeing her, but uh I've seen her, with the eyes and uh there was attraction. In at least one direction. So..[holds up fist]",16
You know I don't have to do the paperwork unless you're actually dating.,15
"Ok, but once this starts, it's going to be moving fast. It's going to be hot and heavy and I don't want a bunch of bureaucratic red tape wrapped around my jock. You know?",16
But I mean???uh have you talked to her? Is sh???,15
Yeah we had a whole conversation about Mondays???,16
"Do you know her last name, yet?",15
Toby I'm going to tell you her last name tomorrow because she's going to be screaming it tonight.,16
She's going to be screaming her own last name?,15
Hey! Watch it.,16
Good luck Gabe.,15
"Hi guys. I just wanted to say that, you all have been doing amazing work., really.",5
Thank you.,6
"And I'd like to add that your work has been a little sloppy. So, Dwight and I have implemented a new program that we like to call???Dwight???",5
The accountability booster. It registers every time a mistake has been made in the office. From a late delivery to an accounting error. Five strikes in a day equals a home run. One home run and you're out.,2
"If we as a group make five mistakes in a day, something bad happens like we block Minesweeper.",5
Or in this case an email gets sent to Robert California containing the consultants report from last year. Remember the one that recommended the branch be shutdown? And as a fail-safe also every negative email you've ever written about him to the group will also be forwarded to him.,2
What emails are you talking about?,13
"Robert's favorite songs: Creep by TLC, Creep by Radio Head. You remember that one Jim? There is no way he hasn't strangled at least one stripper. Oscar. He eats his yogurt like he is punishing it for disappointing him. Kelly.",2
That's not that bad actually.,13
P.S. We should should kill him.,2
"Wait, so you installed a doomsday device?",3
"No, it's an accountability booster.",2
Which when it goes off it destroys everything. Very similar to a doomsday device.,3
"Jim, you're trying to make me sound like some kind of evil maniac. Now the point is that we are now working in an environment where we have accountability to each other. I am confident that you guys are equal to the task.",2
"Um, no we're not and you are a psycho who is ruining our lives.",13
We can't do this Dwight.,10
[Everyone angrily disagreeing]Smile???nod. Smile and nod.,2
"They are making me out to be a Bond villian. I like to think of myself as a brilliant scientist who will stop at nothing to remake the world. Like???not Doctor Moreau someone good. Doctor Frankenstein, Doctor Jekyll, not them. Doctor???",2
"Are you sure this is a good idea? I mean the thing about this office is, we make a lot of mistakes.",5
"But the device will change that. Without a safety net, people will improve.",2
"Alright everybody, looks like we need to be getting to work. Be extra careful. Double check everything or the accountability booster will getcha.",5
This doomsdays device sounds like a scare tactic to me.,16
There's an easy way to tell if this device is a sham. We just make a mistake. I'll send an order down to shipping before we've received payment.,8
"[alert goes off] Oh, there's one mistake.",2
Now we only have four strikes left until a home run.,9
Dwight's our co-worker and he worked really hard on this doomsday device so I???,5
"It's not a doomsday device, gosh. [Erin makes red strike on desk] We can do this you guys.",2
First. Second.,16
It's not a race.,11
Thirrrr???.third.,16
Who knows what the belt is for?,11
"It's for protecting my ass. When you suckers lift more than you can handle. Sup, I'm Gabe. Corporate. Continue. Don't be nervous.",16
"Apparently we have a visitor. Gabe, everyone.",11
"Hi, gabe.",16
All right so the support belt. Now this one is mine. Doesn't get much use nowadays.,11
"Look at this, this is enormous.",16
I get the sense that Val enjoys a good putdown. Considering that's the only thing I know about her. I will be milking that hard. [Gestures milking a cow],16
It's like a hula hoop. Right. Mele Kalikimaka is the wise way.,16
You done?,11
"The Michaelin man called, he wants his cummerbund back.",16
Remember we have to give Rigo Escrow their refund by five.,12
I'm on it.,6
"Kevin, maybe I should handle that. We really need you to focus on your project.",7
Good thinking.,6
"Apparently a big client for this company, needs to know the story of how paper gets made.",6
"Oscar, use a calculator. [Oscar shakes head]",7
"When the stakes are this high, there is only one computer that I trust. And it's powered by thai food and spanish reds. [points to his head]",8
"Alright everybody, you are doing great!",5
"Well, I wouldn't say that. Three mistakes already is pretty terrible, but I do see improvement. Meredith kept someone on hold for thirty minutes and now look she's hard at work. [Meredith gives dwight the finger]",2
"Dwight, question.",3
No questions.,2
If this doomsday device goes off...,3
Accountability booster.,2
If this bad idea goes off and we all lose our jobs. Are you going to feel good about that?,3
I haven't even considered it. That's how sure I am that this accountability booster is going to work.,2
Try mose1234.,16
"Dwight would never be that obvious. Try something like???z64$8. [incorrect password] Not that exactly Jim, something like that.",10
Ok.,3
How about Scrantonstrangler666.,2
Nope.,3
"No. Oh shoot. Ha ha ha???You guys are never gonna shut down the machine, ok? But I appreciate your energy and your team work. If you applied this to your regular work, You won't even notice that the device is there, watching you ready to strike.",2
Wha???what's Dwight's mothers name.,13
Hmm???Heda. [alert] No.,3
"Once you read the packet, sign the back.",11
"Hey Darryl, I was thinking, uh, maybe while we read through this, uh, you could grab us all some coffee. My treat. It's a hundred dollar bill. Should cover it I think. Don't bring me any of that caramel soy latte crap, ok? I want a decaf frappuccino. Val???",16
"Actually, Val, why don't you come with? I'll need the extra hands to carry them back.",11
"Yeah, sure.",16
Uh.,16
Mmhmm. [points at gabe] Caramel soy latte.,11
Decaf frap-,16
Got it.,11
You sent the late notice to Ryan Heart & Wolf. Right?,7
"Mhm. Six-forty, six-twenty.",8
"Six-seventy, six-twenty.",7
Nuh uh.,8
yes!,7
Five eighty-eight plus fifteen percent- Oh no.,8
What does this mean? What does it mean!,6
Andy. [alert sounds],8
Ohhhh!,7
Gahhh. That's five strikes.,5
"[pulls out Brandy bottle] Well???I was saving this for my retirement, which I guess is today.",16
Dwight we got five strikes.,5
Really?,2
Did the email go out or???,5
It goes out automatically at five P.M.,2
"Well, th- There's gotta be a way to stop it.",5
"Well, I would have to enter my password in order to cancel it.",2
Ok! Dwight you may now enter your password.,5
No.,2
What?!,5
You don't deserve to have this branch. Five mistakes in less than a day.,2
We did our best.,12
"No you didn't, Phyllis. You complained the whole time. You yelled at me. You tried to break into the machine. [everyone interjects] What?!",2
"You're a real crumb bum, you know that?",9
"Hey, you can't just change the rules because you don't like the outcome. What about you, Kevin? What about you and your fake task? Can you tell me now where paper comes from?",2
"Uh, the man tree puts its penis-",6
"Ha. Ok, alright. Andy back me up here, please.",2
Nn no.,5
What?,2
No!,5
Dwight be human for once. Shut down the machine.,8
Shut it down! Shut it down! Shut down the machine!!! [erin joins in yelling] Shut it down! Shut it down!,13
Good luck finding a new job idiots. I'll make sure to write you a glowing reference. Glowingly negative.,2
Dwight's car is gone.,9
I bet he went home.,4
Some of us should go there and talk some sense into him. Get him to stop that email.,5
"Pam, you should come with me. Dwight really likes you and your breasts are enormous that could help us.",5
Yeah.,6
Kevin has that lovability.,5
Guys come on. I'm right here.,6
"Jim, I want you to go find Robert just be where he is in case that email goes out at five. You can try to delete it or something.",5
"Ok, where is he?",3
"Uh, he's at some club where you either eat squash or play squash.",9
I'll try both.,3
[digging] Oh. Come to reason with me?,2
"Gotcha something. [gives Dwight cap, Dwight throws it aside] And, uh, I just really want to talk to you-",5
Get lost.,2
"Well now hold on it, it-",5
What are you doing?,4
What does it look like I'm doing? Digging a grave for a horse.,2
Uhm.,4
Do you need a hand?,9
"Yeah, do you need a hand? [everyone joins in]",4
"If you hit another horse, you've dug to far.",2
"I'll see you next week Will. [at the club, playing squash]",16
Robert.,3
Jim what are you???What a surprise.,16
"Yeah, well, you know just had a meeting. Squash meeting.",3
Yeah.,16
You up for a game?,3
A game or a match?,16
Exactly. Here we go. Let's do it.,3
"Are you okay, Kevin? [Kevin gives thumbs down]",4
[to Dwight] Where you going?,5
In. I'm hungry.,2
"Uh, could we come in too? Just for some water.",4
"Okay. Take off your shoes. Except you Kevin, they stay on.",2
"Oh, wow. I forgot how pretty your house is.",4
"This is the new addition, built my Erasmus Schrute in 1808. It doubled as a tuberculosis recovery room until 2009.",2
That's too much Doodle and not enough Lab.,16
"Yeah, when are they gonna do a Labradoodle that's just Lab?",11
That's what I'm sayin'.,16
[to Val] Hey. You're welcome.,16
Thanks for the coffee.,16
"So, tonight I was thinking, I'm gonna go to the cemetery. I'm gonna drink a little wine and I thought maybe you'd like to come with me.",16
Are you asking me on a date?,16
"Yes, I am.",16
"Because I don't date coworkers. It's not personal, it's a matter of policy.",16
I could quit. Problem solved.,16
