line_text,speaker_id
"That is correct. Come on, guys, where is this even coming from?",0
Your feelings for Erin? Probably your heart... and a little bit your penis.,0
[groan],0
"Nellie, you have to shut down the task force. I???m not sure if you need to start a new task force to do that, but please just shut down the task force.",0
"I suppose that will-- that will be all right, yeah.",0
"Most relationships eventually die on their own, but sometimes they just need a little pillow over the face. You???re welcome, Andy. And you???re welcome, my own ass.",0
"Listen, I appreciate you taking the time with me.",0
"Peter, please. We completely understand your concerns here. Let us just show you the latest projections. Jim?",0
"Uh, Wade actually has those on the road, but he???s gonna be calling in with those numbers any second. So just hold on one s--",0
"Oh, actually... uh, nope. That is my wife. Again, he???ll be calling in any second.",0
"[on phone] Hey, uh, give me a call back when you get a chance. Cece did great, and I want to tell you something.",0
"Hey boss, you gotta jump on a delivery.",0
I don???t do that anymore.,0
That???s what they told me.,0
[sighs],0
"All right, let???s get this over with.",0
You looking for fun? It just found you! Woo! [laughs] Here we go! Yeah!,0
"Yes, we will be delivering a shipment of paper today, but I will also be delivering you a big shipment of fun!",0
How far is this place? [turns off radio],0
"Uh, not far at all, but I thought along the way, we could play some sports. [throws small ball at Darryl]",0
Fun.,0
"Hey, really nice job in that meeting in there.",0
"Oh, thank you. I don???t know, I sort of thought--",0
"[hugging Nellie] So proud of you, Hon.",0
"Oh, I don???t know. Okay.",0
"I???m just curious though, what do you have against Pete and Erin?",0
"Well, Andy wrote me a really nice recommendation letter for the adoption agency, and I-- I just sort of felt I owed him one.",0
"Pete???s a pretty cool guy, though, and Andy was a terrible lover to Erin. He basically ignored her and left on a boat.",0
I didn???t really think about it like that.,0
"Yeah, well... Not everybody has what we have.",0
???What we have????,0
Mm-hmm.,0
"I just remembered... I kissed that man. Oh, no. Oh, no.",0
Yes. Fast food. I???ll take a burger over a gross Philly cheese-steak any day.,0
They have fast food in Philly.,0
Not like this.,0
Exactly like this.,0
And your milkshake.,0
Thank you.,0
It???s 30 degrees out. You drinkin??? a mildshake?,0
"Nope. [throwing milkshake] Fire in the hole! [laughs] Oh, yeah! Now that???s what working at a paper company???s all about!",0
"Wait, what you doing? No, I need the k-- We have to go.",0
You just threw a milkshake in a restaurant where they make minimum wage.,0
"It???s a youtube thing! Let???s go. Let???s go. Come on, they???re coming.",0
Anyone want to see the video from Cece???s recital?,0
"Oh, I would love to, but I am swamped... with that [picks up piece of paper].",0
I???ll watch it. Let???s get this over with.,0
"All right, you don???t have to.",0
"Let???s get this over with, Pam.",0
Okay.,0
Oh.,0
Wait. What?,0
"[recorded on phone] Excuse me, I have to get back to work.",0
"Oh, no. I took a phone call in the middle of taping, and then when I went to turn it back on, I must have turned it off.",0
User error. I???ve heard of that happening to other people.,0
"Oscar, don???t rub it in. I???m sure Pam is already kicking herself for choosing a phone call over her child.",0
"Well, it was an important phone call.",0
"I haven???t told anyone here about the mural yet. I want Jim to be the first to know. Whenever I tell him good news, he???s always like, ???Beesly!??? I love that. Only thing better than getting the job-- ???Beesly!??? [chuckles]",0
Hey.,0
"Hello, Peter.",0
[cleaning up milkshake in restaurant] It barely even feels like a prank anymore.,0
You missed a spot.,0
Fire in the hole! [throwing milkshake] Go! Go! Go! Go! [tires screech],0
"Ha ha! Yeah, joke???s on you buddy! They make you come back and clean it up!",0
I am sorry that was so awkward for you two in that meeting. But I am going to have to reassemble the youth task force.,0
"Oh, no, I really don???t think that???s a good idea.",0
"Well, that is not your call. I made the decision. You have no choice in the matter, and everybody knows it.",0
"Well, okay, then.",0
I guess we don???t have a choice.,0
Nope.,0
yeah.,0
Yeah.,0
Lady...you never stop surprising me.,0
[sighs],0
[clears throat],0
What? What was that? Did I just hear you laughing with glee?,0
No. I was clearing my throat.,0
Good night.,0
Night,0
Night,0
"Night, Creed.",0
Hey.,0
Hey.,0
"So, how???s it going?",0
"We lost Bridgeport Capital. I have no idea what happened. It???s like everything I did, he just wouldn???t go for it.",0
I???m so sorry.,0
"I have no idea where we???re gonna come up with this money, and we have to work insanely hard over the next few weeks.",0
"[sighs] Oh, I???m sorry. I feel like you???ve already been working insanely hard.",0
Can you figure out how to upload Cece???s dance recital? I definitely could use a pick-me-up.,0
"Um, actually, funny story -- I didn???t get it. I shouldn???t have been so cocky about my rectangle-holding skills after all.",0
"You???re not serious, are you? You didn???t get any of the recital?",0
"No, I got the teacher introducing them and then the applause afterwards. But not so much of the middle part.",0
"Come on, Pam. Pam, I asked you if you could use the phone, and you swore that you knew how.",0
"Yeah, okay, I???m sorry. I???m sure we can get a copy. A lot of people were taping it.",0
"Oh, great. So we???ll see somebody else???s kid with Cece in the background? I mean, it???s really not that hard to film a video.",0
Is there-- um... you want to ease up a little bit?,0
"Look, Pam, I don???t know what to tell you. I mean, what do I do? It???s gone. That moment???s just gone. I missed it.",0
"I don???t know, Jim -- maybe you should have been there.",0
"You???re not serious, right? I mean, how is that fair? I???m in Philly. These are my days in Philly. You???ve agreed to this.",0
You know what? I-- I-- I don???t think you want to start a conversation with me about what???s fair. Okay? This is way more intense than I ever --,0
"Pam, I???m not explaining this to you-- Pam, I???m not going over this again.",0
Jim. We need you.,0
"I don???t know how else to tell you, okay? I???m doing everything I can every week to bring home something...",0
"I am-- I am-- I am trying to make everything perfect here, okay? So that you can have everything that you want.",0
"I???m doing this just for me? Is that what I???m doing? I???m doing it just for me. If that???s what you think, then this is a really sad night. But you know what? I got to go. Okay?",0
Yep.,0
We???ll talk tomorrow?,0
Yep. I???ll talk to you tomorrow.,0
Okay. I???ll talk to you tomorrow.,0
"Bye. [quietly crying, sniffling]",0
"Hey, you okay?",0
"What am I doing wrong, Brian?",0
Nothing. You???re doing the best you can.,0
Brian.,0
Give her a minute. Give her a minute.,0
[crying],0
"Hey, it???s just a tough situation, all right?",0
It???s getting tougher. I just didn???t know that it was gonna be this hard.,0
"Yeah. Let???s turn the cameras off. Seriously, guys. Enough. Enough.",0
Thank you.,0
[on video] Fire in the hole! Go! Go! Go! Go!,0
"[watching you tube video, laughing]",0
"[on video] I nailed that guy, dude. Oh yeah.",0
And replay.,0
"[on video] Fire in the hole! Go! Go! Go! Go! I nailed that guy, dude. Oh, yeah.",0
[sighs] I???m gonna miss the paper business.,0
"Hey Brian, you got a sec?",0
"Yeah, hold on a sec.",0
I feel awful.,0
It???s fine. It was my first slip up in nine years of miking you. [phone rings],0
"[in background] Dunder Mifflin, this is Erin.",0
"Well, thanks for being a good friend.",0
"Sure, anytime. Uh, how about you and Jim? Everything squared away?",0
"Yeah, mostly.",0
"Pam, phone call.",0
"Um, hey, say Hi to Alyssa.",0
Will do.,0
Okay. Thank you.,0
Sure.,0
"Hey, boom guy.",0
"Oh, hey Meredith.",0
When are you gonna boom me?,0
"Uh, listen, they???re cracking down on us talking to the subjects. It???s a lame rule, but, you know, I wanna??? I, I???ll see you later.",0
Got it.,0
"Hey, so I hear you???re bringing in some people to interview for the sales job?",0
"That???s right, a couple of old friends. Ballers only. Must be this cool to ride.",0
"Well, uh??? see, you raised it.",0
"Oh, did I? Oh, yes, I did.",0
"Wallace is letting me hire a junior sales associate to sit at Jim???s desk while he???s away in Philly. Finally I???ll have someone at my desk clump who gets me. It???s like, ???Really, Jim? You don???t understand the difference between a slaughterhouse and a rendering plant? Uh, remind me not to lend you any dead cows or horses.??? Wow.",0
"You know what, man? I deserve this job.",0
Mm-hmm.,0
"I scored Stone and Son Suit Warehouse with you, and God knows, to get the Scranton White Pages with Jan, I went above and beyond??? and under.",0
"You know what? You???re gonna get your interview, okay? I know that you???re going head-to-head against some real superstars, but you got a really good chance.",0
"Clark has no chance. I mean, he???s up against my buddy Rolf, for God???s sake. Guy goes fishing with hand grenades. And Trevor ??? he???ll make you laugh so hard, you???ll puke your pants.",0
"This sucks, you know? You put in 12 grueling weeks at a company, and what do they do? They make you compete for a promotion, like an animal. You know, I thought this was an office, not the Thunderdome.",0
Big changes coming to the old desk clump. No longer a Pam-Jim alliance against Dwight. Now it is Dwight and a friend axis against Pam.,0
"You could???ve just called that an alliance too, right?",0
I chose my words very carefully.,0
"Things are a little delicate with me and Pam right now. And if my working in Philly is gonna end up doubling the Dwight in her life, that???s only gonna make things worse.",0
[sighs] You interviewing for the sales job too?,0
No. You???re interviewing for it. I???m getting it.,0
"Well, I wouldn???t be so sure about that. I mean, I???ve been working here 12 weeks. That???s a full season of Homeland. A ton of things can happen in that amount of time, as we???ve seen.",0
I???m Rolf. Rolf Ahl.,0
Rolf Ahl? Sounds kinda like Roald Dahl.,0
Go to hell.,0
There he is.,0
"Hey. Come on, buddy. Let???s do this. Sorry, Rolf goes first.  You don???t compare. When you???re with the R-O-L-F, you???re literally Rolling on the Laughing Floor. [laughs]",0
Nice.,0
"Rolf is my best friend, and he is the man. Cool, calm, and collected 24/7. Just try and rattle Rolf. I dare you. Such a sweet guy.",0
When are you talking to David Wallace?,0
"I???m talking to him this afternoon, but don???t get your hopes up.",0
Too late. My hopes are up.,0
"Last week, my company in Philly lost a big investor, so we???re scrambling to find new funding. Luckily, my partners have a fix ??? me asking the boss of the company I???m abandoning to give us a gigantic influx of cash.  So??? problem solved. Thanks, guys.",0
And this chair???s gonna be yours. And this desk. Ha!,0
I???m on the phone. I???m on the phone.,0
No doy!,0
I???m just gonna call you back. Thanks.,0
"I hope you like Norwegian black metal, because I don???t do earbuds.",0
[laughs] No earbuds! [both laugh],0
I???m sure he???s just nervous.,0
[sighs] It???s fine. It???s just a seating arrangement. Doesn???t matter.,0
"So I???ve got your resume here, but it???s not telling me everything.",0
"Well, a lot of that information is private. How do I know you???re qualified to evaluate me?",0
"Well, I???m the one offering the job.",0
What are your credentials?,0
I???ve worked here for 12 years. I won salesman of the year. I???m an Assistant to the Regional Manager.,0
I think I???ve heard everything I need to hear.,0
"Wait, wait, wait, no, I mean, if you need to know more, you can call David Wallace. I???m sure he???d give a reference.",0
"Thank you, Dwight. I???ll be in touch.",0
"Well, they can???t all be winners. But Trevor???s next and he???s a real professional. You say, ???Jump,??? and he says, ???Oh who???? He loves to jump on people, that Trevor.",0
What makes you think you???d be an effective paper salesman?,0
"Ooh, okay. Didn???t see that one coming. Can I take a 20 on that? Maybe we can circle back around to it.",0
"Well, it???s a pretty basic question for a potential paper salesman.",0
Pass. Next one.,0
All right. Do you see yourself as more of a team player or a self-starter?,0
"No, no and no.",0
There were only two options.,0
"Checkmate. You win this one, my friend. Do you validate parking?",0
This is a bus transfer.,0
[chuckles] Nothing gets by this guy.,0
"Hey Jim, do you mind if I look over these price sheets before my interview?",0
"Sure, yeah, go ahead.",0
"Thanks, dude. You???you sure it???s okay? ???Cause you???re kinda???",0
"Yeah, absolutely.  Do people like sitting next to you? You???re clean, right?",0
"Oh, Dove Men.",0
"Nice. Music. Do you listen to it in earbuds? You don???t listen to it at all because we???re at work, not a Florence and the Machine concert, so???",0
"Yeah, could I just have a minute to prepare for this?",0
"Sure, yeah. Do whatever you need to do.",0
"Thanks, dude.",0
Right after you do one thing for me. I need you to breathe in my face.,0
Why?,0
I need you to breathe in my face right now.,0
[exhales],0
"What are we working with, peppermint or wintergreen?",0
Wintergreen.,0
"I knew it, I knew it.",0
"Yeah, good nose.",0
"I looked at you coming around, and I said, ???Wintergreen.???",0
"I can???t hire Clark. Yeah, he looks like a Schrute, but he thinks like a Halpert and he acts like a Beesly.",0
"Okay, here???s one. A customer who ordered enough paper to qualify for a volume discount now wants to return half the stock.  You can???t rebate the sales price or credit for future purchases because you brokered the deal for a third party.",0
That???s just a classic no-win situation.,0
Thank you.,0
So I???d Kobayashi Maru it.,0
"Damn it! Perfect answer, again.",0
Yep.,0
"Think Dwight, think. You have a ream of 16-bond ???",0
"You know what, Dwight?",0
And anoth???,0
"This interview???s over, and I get the job. I just Kobayashi Maru???d the whole process.",0
No.,0
Yeah. Star Trek rules.,0
"It does, but still no.",0
"Come on, man. I mean, did Trevor do that? Did Rolf do that?",0
"Oh, you think they???re my only friends? I???ve got way more friends than that, and they???re all better than the losers who work here.",0
This is not natural.,0
Just ??? I don???t wanna make assumptions based on people???s physical appearances.,0
"Well, of course not, but does physical appearance include smell?",0
They smell so bad.,0
"If I ever get that bad, you???d tell me, right?",0
"Meredith, I tell you all the time.",0
[chuckles] Walked right into that one.,0
"Next up, my cousin Mose. Mose could make a great paper salesman. He???s got a natural fear of paper, which would motivate him to get as much of it out of this office as possible. I???ve got big expectations, Mose-wise.",0
What quality would make you a good sales associate?,0
People person.,0
It says here on your resume that you spent the last 15 years as a sales rep for Dow Chemical.,0
That???s right.,0
"You know we live together, right?",0
Yes.,0
"And I???ve never seen you go to work, ever.",0
Okay.,0
So why is this on your resume? [door slams],0
So how???d you guys hear about the position?,0
My???my mom.,0
"Dwight called my house, but he didn???t realize that I had already moved out, because my mom and I are quarrelling because I- I can???t stay out of her stuff.",0
"Dwight???s my cousin, so I overheard him telling my brother Mose about the job opportunity in the shower.",0
You were in the shower or he was in the shower?,0
"Everyone was in the shower. It???s a cow shower, so there???s like, a ton of people in there.",0
So you guys all know Dwight already?,0
"I was his babysitter, and then we dated for a while. He was a passionate lover and the sweetest little baby.",0
I knew you looked familiar. You used to pick up Dwight from school.,0
You went to X-Men school too? [exhales],0
X-Men school?,0
"When I was young, I spent several years at a private school where I was told I would be taught to harness my mutant abilities. Turned out it was a conman copying Charles Xavier???s School for Gifted Youngsters from the X-Men comic books. Took me years to figure out that it was a con. Some people never figured it out.",0
"Oh, I have a few powers. Night hearing. Dogs understand where I point. And our training included picking carrots, scrubbing tubs, sewing imitation Levi???s. A lot of telemarketing.",0
I don???t want to sit near any of those people for the next 20 years. Someone say something.,0
I said something when they were thinking of hiring Jim. Didn???t work then. And now look what he???s doing to us.,0
"Yeah, Jim, this is all your fault.",0
How is it my fault?,0
"Here???s an exercise for you, Jim. Imagine there are consequences to your actions. Imagine the whole world does not revolve around this. There are others.",0
But it???s Dwight who???s bring in all the weirdos.,0
"Yeah, but Jim, Dwight???s a weirdo. We can???t blame a weirdo for bringing in weirdos. We can blame a normal for creating a situation where a weirdo was allowed to bring in weirdos.",0
"Hey, I???m the one who has to sit next to this weirdo when Jim???s away. I???m in a position where I???m rooting for Nate, and that just feels wrong. [sighs] Forget it.  I need to work on my mural. I have some pointy trees that I need to round off.",0
"[on phone] Hey Jim, I thought our call was for later.",0
"Yeah, this is actually about the new sales guy. Uh, Dwight has brought in a bunch of real weirdos. And I was wondering if I could have some input???",0
[presses speaker button] This is Dwight Schrute. Who am I speaking to? And don???t lie. I can tell if you???re lying.,0
"Hey, Dwight. It???s David.",0
David.,0
Jim says he???d like some say in the hiring process.,0
"Really? That???s interesting. ???Cause I was thinking that since Jim is only here part time, he might not be as invested in the decision-making process as someone like me who???s here every day. And frankly, killing it lately.",0
"I was just thinking that because this person is gonna be sitting at my desk, near my wife???",0
"Jim, another thing. Since we are gonna have to hire this junior sales associate to cover for you, I am going to have to pay you only for the days that you actually work.",0
Oh. Um???,0
Yeah.,0
Okay. I can???t say that that???s not fair.,0
"Sounds fair to me, David.",0
And I know we have a call scheduled for later ???,0
"Oh, yeah, so we???ll just do that later.",0
No. Why not do it now?,0
Yeah. What???s up Jim?,0
"Uh??? [clears throat] Well, it???s about Athlead. I???m sorry. Does Dwight have to be on this part of the phone call?",0
"I???d love to be in the loop, David.",0
"It???s okay. Go ahead, Jim.",0
There???s a very exciting opportunity to be a core investor ???,0
"Okay. Jim, I???m gonna have to stop you right there.",0
"Yes, okay. Bye.",0
[whispers] I???d love to invest.,0
"No, thanks.",0
I???d like to give you $100 million. [snickers] [phone ringing],0
Why you make trees into bushes? You don???t make paper from bushes.,0
"Hide, they???re giving out jobs upstairs. Why don???t you go up and get one?",0
Thank you.,0
Yeah.,0
Whoops.,0
[patting Darryl???s hair] It???s dense. Like bread.,0
"Dwight, you can???t just hire someone ???cause they???re your friend.",0
I???m not. These people are the best of the best. I find talent an attractive quality in a friend.,0
"They???re freaks, Dwight. All your friends are weirdos and freaks.",0
You know who else was a freak? Spider-man. And he was also a hero.,0
"Your friends are like Spider-man, if he had gotten bitten by a spider and then got really into masturbating.",0
"Man, how cool is it gonna be when I start working here? Paintball fights at lunch.",0
"Mandatory paintball. Uh, wolf, please report to the parking lot for mandatory paintball at lunch.",0
"Wolf is hilarious. He has executed me over 100 times at point-blank range. Half of ???em, we were on the same team. Oh my God. How I screamed. Ah, that goof.",0
Sell me this piece of paper. Watch this.,0
Do you want this paper?,0
I sure do.,0
It???s not very good.,0
I will pay you whatever it takes.,0
I think I wanna keep it now. It must be pretty special if you want it so bad.,0
"No, you have lots of other pieces of paper that are just like it. So here, just take my money.",0
Stop trying to get my paper buddy. Okay read my lips. It???s over.,0
Okay. Good. That was great. So. Wow. You???re still at the 570 number?,0
I am.,0
"Okay. Good, good, good. [sighs]",0
I have eight years experience selling electronics in Sanyo store in downtown Tokyo. I was a doctor. And I have a business degree from Tokyo University.,0
This isn???t gonna work out.,0
Thank you. [chuckles],0
"Nate is a proven entity, but not without his handicaps; hearing, vision, basic cognition. Trevor is great, but I saw no fire in him today. And this is a guy who loves to start fires. Troy is literally one of a kind. He???s a goblin, or a hobbit, or a kobold, which is a type of gremlin. And yet I???m hesitant. Why can???t I pull the trigger on any of them?",0
"[groaning] No, no, no. I just need to tell them. I just need to tell them. [knock at door]",0
Do you need to be changed?,0
I do that myself now.,0
Mm. Are you going to make a decision soon? I???ve been double-parked for five hours. I???m wondering if I should move my car.,0
"No, you???ve been towed by now. They tow after about 45 minutes.",0
"Well, the joke???s on them. I live right next to the tow yard. All they did was save me some gas.",0
"Hey man, we get how difficult this is. And no matter how you choose, we???re still gonna be your friend.",0
"Yeah, whether it???s me or Troy Underbridge, or Gabor, or Melvina???",0
Or none of you [chuckles],0
"Yeah, you???d bring us all down here, put us through the wringer and then choose none of us.",0
Can you imagine how insulting that would be? The contempt that a person like that would have to have for you.,0
I wish I could hire all of you.,0
I could start Monday.,0
"Psst. Jim Jim? [whispering] Jim, turn around. Jim, turn around. Jim, turn around.",0
"Ahh, I love staring off in one direction. If I???m not looking south, I???m not livin???.  That???s what I always say.",0
Just act natural. [grunts],0
And I was thinking it???s only fair that you help make this decision since they???ll be sitting at your desk next to your wife.,0
But you know I wouldn???t hire any of these all-stars.,0
"Aah! God, that sucks! Aah! What are you gonna do? I mean, it???s your call.",0
Nope. Your friends not turning out to be as great as you thought? Not even Gabor?,0
I guess I just have higher standards for my work colleagues than for my friends. I just couldn???t picture any of them in the old gold and gray.,0
I knew it. You designed a uniform for Dunder Mifflin.,0
Summer. Winter. Jungle. Formal.,0
"Well, I for one, was amazed at how qualified everyone was. You?",0
Yes. Thank you. Amazed.,0
"And I gotta say, this was a tough decision. And we had to go with none of you.",0
I???m sorry?,0
What? This is such bullcrap!,0
"Well, you know, Wallace put me in charge, so you have no say.",0
Wow. So much crap. It???s just a load of B.C. How could you do this to them?,0
Too much now.,0
Okay.,0
"Do we get our resumes back or do you keep them? Because I only have the one, and I have a chili recipe on the back that I really wanna keep.",0
"Okay, this is an outrage. Ugh! You know what? This is Jim Halpert???s home address, in case you guys wanna toilet paper his house or whatever.",0
That seems inconsiderate.,0
"No. We get it. Thanks so much for the opportunity, Dwight. Don???t open any suspicious packages you may receive. No, wait. Do open them. Totally safe.",0
"Guys, it wasn???t up to me. Rolf, come on. Guys, it wasn???t my choice! I would have hired all of you! Gabor, Gabor.",0
"Well, my day???s shot.",0
"Yeah, it???s that weird hour where it???s too late to start a slow roast and too early for a Swanson???s.",0
I got it. Paintball.,0
"Oh, that sounds awesome. Can we wait till I get off work?",0
[yelling] And what are we supposed to do until then?,0
Okay.,0
"Let???s just go, you guys.",0
"Yeah. No limit on weapons class, right?",0
All right. I think that went well.,0
"So, uh, if you just take a look at this, and then that???ll print out???Hey. Meet your new desk mate.",0
What???s up good lookin????,0
"Oh, cool. Hey Clark.",0
"Trust me, this is the least of all evils. It took me all day to pull this off, so you should be thrilled, considering.",0
"Yeah, I guess. I mean, I kinda liked my old desk mate.",0
Okay. I???m really sorry I told the guys I???d be there for the board meeting.,0
Of course.,0
I???ll call you when I get there.,0
Okay.,0
All right.,0
Bye.,0
Take care of my wife. I will be back.,0
They say that everyone outgrows their friends at some point in their lives. Well I just outgrew them all in the span of three hours.,0
"Hey, Pam, I???m going to the kitchen. You want anything?",0
I???m good.,0
"Oh, hey, I???ll take a coffee.",0
"Oh, I???m sorry. You gotta be this cool for coffee.",0
[scoffs],0
"Hey, Dwight. Wanna haze the new guy?",0
"Who, me?",0
Us.,0
"Absolutely, I do. [giggles]",0
"Okay. Okay, here. Okay, so the next time he goes to the bathroom, I???ll distract him, you take that.",0
"Okay, yeah, I know what to do. Okay. Oh, that???s great.",0
[shushes],0
[laughs],0
Aah!,0
No!,0
"Welcome to the club, pig! [laughs]",0
"No, Dwight!",0
Aah!,0
"No, it does matter who ends up sitting next to Pam when I???m gone. The people around you are basically who you end up spending your life with. I mean, because of where my desk was, I spent all those years looking at Pam, and I fell in love. So, that stuff matters. Definitely does.",0
Have you seen Darryl?,0
He's around here somewhere.,0
"Mmm. [exits, Erin smiles deviously]",0
"Yeah, Darryl's here. So is Santa Claus. It's just a regular Thursday. [checks for anyone around] Neither guy is here. And, it's Friday. Welcome to me and Darryl's world of lies.",0
"Nobody knows it yet, but Darryl already started working in Philly. So now, he has to sneak out of here like the sneakiest little sneaky-sneak you ever saw. And I'm his helper. It's so fun.",0
"[as Darryl descends stairs, Erin ascends carrying a giant teddy bear] Darryl. Meet... bear... ull.",0
How much did you pay for that?,0
"Nothing. Won him at the carnival. Spent a ton on tickets, though. Drive safe.",0
"Everybody knows I go to Philly. I've just been using sick days I saved up. But, Erin was so excited about being sneaky-sneaks, I went along with it.",0
"[exiting Darryl's office] Ha, ha, ha! Darryl, you are too much! [to Phyllis] That guy's hilarious. He's here today. [giant teddy bear is viewed in Darryl's office]",0
"I've really been putting in the hours on this mural. And my boss is totally OK with it, because he's in the Bahamas and has no clue what anybody is doing. I'm usually very self-critical. I hate what I paint. But, I don't know, this time I feel like it's, um, it's really coming together... [sees mural] Oh my god! [camera pans to mural with butts painted over it] Wha? You've gotta be kidding me! What it... are those... are those butts? [to warehouse crew] Huh? No way. No way!",0
"Excuse me, everyone. Is it OK if I leave early from work today? It's Phillip's first birthday and the senator and I are hosting a party at our house.",0
"Aw, cute! So there'll be a bunch of kids.",0
"No. No children. Our house is not kid-friendly. Most of our furniture is sharp. Also, ew. It will mostly be campaign donors.",0
"Angela, I am prepared to donate a whopping... [pulls cash from wallet] 8 dollars to Lipton For America to have an invitation...",0
"No, no, please. You know, actually, none of you could even really make the cut for this thing. Which I am so sad about.",0
"[undertone] Angela. You're going to find out, so I thought I'd let you know that, uh, Robert invited me too.",0
What?,0
He said he wanted me there for support.,0
I'm his! His... wife.,0
"Angela's husband and I are in love. But, as a politician in this town, you still need the conventional blonde wife on your lawn signs. He is risking everything to have me there today. [laughs] Me.",0
"[on phone with Robert] We agreed that you wouldn't be seen with him in public. It's humiliating for me. Well, if you get to bring a stud, maybe I do too.",0
[in Darryl and Jim's Philly apartment] Hey.,0
Hey.,0
We are splitting a sublet on a place near Philly.,0
"Just a couple of grown, sexy-ass roommates.",0
"And, as much as I miss Pam and the kids, it's, uh, kinda nice to live the bachelor life again. You know, let your hair down.",0
Jim was nice enough to give me his bedroom.,0
I'm couching it!,0
Which usually means there's clothes all over the living room.,0
"And this dude labels his food. He's the clean one. And, I'm the messy one. How much fun is this?",0
"I love Jim. I love that he hooked me up with a job. It's just, he uses old t-shirts as wash rags. He doesn't wash his dishes. Apparently, they need to [quote-unquote fingers] soak... He hooked me up with a job.",0
"[ascends on lift, using megaphone] Attention, everyone. Can I have your attention, please? Yeah, I don't know everybody's name down here, but whoever did this will you please raise your hand. [no one replies] Hello? This is not over. OK? I will stay up here all day if I have to. Is that what you want? [descends on lift] Yeah, I will also come down if I want to. It's my choice.",0
"I don't demand justice often. I'm not like Angela, who calls a lawyer every time someone watches a YouTube video of animals doing it. But, someone should get fired over this, right? Val's no help. Andy's gone. Jim's out. I just feel like I'm on my own here. [boom microphone bumps her head, she smiles] I mean, OK, not completely on my own. But, in terms of people who can do something. Thank you, Brian.",0
"Hey. So, Wade wants to send people to the Sloan conference. We gotta compile a list of our target clients.",0
Already on it. I ordered them by their Google trend ranking so we know who to hit first.,0
[to camera] Who is this guy? We are killing it.,0
Yes sir. [notices Jim's using his coffee mug],0
Yeah!,0
[entering office] Conference room. Everybody. Now!,0
You don't have the clearance to call a conference room meeting.,0
"Yes, but David Wallace does. And he asked me to gather everyone to talk about stuff... That's gonna be revealed once we're in the conference room for the meeting.",0
"You're telling me, David Wallace asked you to call a super secret, classified conference room meeting?",0
Yeah.,0
"Let's go everyone. Super secret, classified conference room meeting, now!",0
[to everyone in conference room] I have terrible news. Someone defaced my mural. They painted all over it.,0
I thought that's what you were doing.,0
"Yeah, but this is different.",0
Oh. They used worse paint than your paint?,0
"I don't think so, but they put paint where I didn't want paint. So...",0
I thought you wanted paint on the whole thing.,0
"Different colored paint. I wanted different colored paint in the spots where they put their paint. So, it just is... OK, the point is, these warehouse guys are vandals. And, they need to be stopped.",0
"Yeah, and somebody had the balls to put my phone number on the men's room wall. Which is so messed up. It's 6782 not 83.",0
"Uh, 6783's also a good time. Less mileage.",0
"Pam, what can be done?",0
Yes. Thank you. Let's answer that question.,0
I was politely saying nothing can be done. I thought I was clear.,0
What? Come on guys. We need to figure out who did this and punish them. This isn't just about me. This is about all of us. This is our mural. Don't you see? How much we worked on this? How much time and energy? We put our heart and soul into this thing.,0
David Wallace called this meeting?,0
"Sure did. I was as surprised as you, but apparently, he is very passionate about public art.",0
"[as everyone begin to leave] No, no. Come on, guys. Don't go.",0
"Pam, I'll help you.",0
You will?,0
"If there's anything I hate worse than art, it's crime.",0
Thank you.,0
"I am in too, Pam.",0
Yeah?,0
"Yes, of course. I believe in you. I believe in your art. And I am bored.",0
Great.,0
"I was hoping for a righteous mob, and I ended up with Dwight and Nellie. But, they both have a mob mentality. And, I'm pretty sure Dwight has a pitchfork in his car.",0
[enters quickly] You need my pitchfork?,0
[approaches Dwight as he leaves] Hey!,0
What is it? I have vengeance to exact.,0
"Exciting news. There's room for one more at my son's birthday event. And, I want you.",0
"Ah, I'm not interested.",0
What? Wait. The state transportation secretary will be there. You could sell your beet salt idea to the highway people.,0
"If I get the deicing gig, it's not gonna be on merit. Not because I played politics. [exits]",0
"Hey. So, a little birdie just told me that Dwight can't come to your son's birthday. So, do you want me to go with you?",0
No.,0
"OK. I understand. I'll just stay here, then. Alone with the money.",0
"Aw, crap.",0
"[in warehouse] I am handing out pieces of paper. On which, you will draw one human butt. What I do with said drawings, is no one's business but my own.",0
You're gonna to compare 'um to the butts up there. [gestures mural],0
"Incorrect. It is my fetish. Oh, also, sign them. My fetish is signed drawings of butts.",0
I'm not drawing a butt.,0
"All right then, they're bottoms. Uh, we should ask you to do big, rounded Ws.",0
Yes. Or nipplous breasts. Perhaps.,0
"OK, OK. I think it's time to get back to work. Come on, fellas. Let's go.",0
"Or melons. Like cantaloups. With the halves are cut off. And then, just the bottom parts...",0
"Well, this is getting us nowhere.",0
"We need another approach. Um, we need to fine the weakest one and separate him from the group. [they notice Nate struggling with a box] Yeah. I think if we could get Nate alone, we could crack him.",0
We just need a pretense to talk to him. We could tell him that his mother is dying. That usually works on him. [holds up phone] Nate. Your mother is dying. [Nate reacts with grief],0
"See, I feel bad about that.",0
It's all right. It's all right.,0
"So, she's gonna pull through again? [all nod] That's great. Can I talk to her?",0
No. She needs her rest again.,0
"Now listen. Now that we have got you here, let's talk about this mural business.",0
"You know who the vandal is. Now, I know a lot of these warehouse guys are your friends, but we've got chewing gum.",0
"Gum's gotten mintier lately. Have you noticed? Like, some of it's just too minty. It's like they're literally trying to hurt...",0
